m,I,V_ub
72,860,243.1
72,870,238.826
72,880,234.627
72,890,230.502
72,900,226.449
72,910,222.468
72,920,218.556
72,930,214.714
72,940,210.939
72,950,207.23
72,960,203.586
72,970,200.007
72,980,196.491
72,990,193.036
72,1000,189.642
73,50,1023.17
73,60,1005.26
73,70,987.671
73,80,970.385
73,90,953.401
73,100,936.715
73,110,920.321
73,120,904.214
73,130,888.389
73,140,872.84
73,150,857.564
73,160,842.555
73,170,827.809
73,180,813.321
73,190,799.086
73,200,785.101
73,210,771.36
73,220,757.86
73,230,744.596
73,240,731.564
73,250,718.761
73,260,706.181
73,270,693.822
73,280,681.679
73,290,669.748
73,300,658.026
73,310,646.51
73,320,635.195
73,330,624.078
73,340,613.155
73,350,602.424
73,360,591.881
73,370,581.522
73,380,571.344
73,390,561.344
73,400,551.52
73,410,541.867
73,420,532.384
73,430,523.066
73,440,513.912
73,450,504.917
73,460,496.08
73,470,487.398
73,480,478.868
73,490,470.487
73,500,462.252
73,510,454.162
73,520,446.213
73,530,438.404
73,540,430.731
73,550,423.193
73,560,415.786
73,570,408.509
73,580,401.359
73,590,394.335
73,600,387.433
73,610,380.653
73,620,373.99
73,630,367.445
73,640,361.014
73,650,354.696
73,660,348.488
73,670,342.389
73,680,336.396
73,690,330.509
73,700,324.724
73,710,319.041
73,720,313.457
73,730,307.971
73,740,302.581
73,750,297.286
73,760,292.083
73,770,286.971
73,780,281.948
73,790,277.014
73,800,272.165
73,810,267.402
73,820,262.722
73,830,258.124
73,840,253.606
73,850,249.168
73,860,244.807
73,870,240.522
73,880,236.313
73,890,232.177
73,900,228.113
73,910,224.121
73,920,220.198
73,930,216.345
73,940,212.558
73,950,208.838
73,960,205.183
73,970,201.592
73,980,198.064
73,990,194.597
73,1000,191.191
74,50,1023.58
74,60,1005.75
74,70,988.223
74,80,971.005
74,90,954.087
74,100,937.464
74,110,921.13
74,120,905.081
74,130,889.312
74,140,873.817
74,150,858.592
74,160,843.633
74,170,828.934
74,180,814.491
74,190,800.3
74,200,786.356
74,210,772.656
74,220,759.193
74,230,745.966
74,240,732.969
74,250,720.198
74,260,707.65
74,270,695.32
74,280,683.205
74,290,671.302
74,300,659.606
74,310,648.113
74,320,636.821
74,330,625.725
74,340,614.823
74,350,604.111
74,360,593.585
74,370,583.243
74,380,573.081
74,390,563.096
74,400,553.285
74,410,543.645
74,420,534.173
74,430,524.866
74,440,515.721
74,450,506.736
74,460,497.907
74,470,489.232
74,480,480.708
74,490,472.332
74,500,464.103
74,510,456.016
74,520,448.071
74,530,440.264
74,540,432.593
74,550,425.056
74,560,417.65
74,570,410.374
74,580,403.224
74,590,396.198
74,600,389.295
74,610,382.512
74,620,375.848
74,630,369.299
74,640,362.865
74,650,356.543
74,660,350.33
74,670,344.226
74,680,338.229
74,690,332.336
74,700,326.546
74,710,320.856
74,720,315.266
74,730,309.773
74,740,304.376
74,750,299.072
74,760,293.861
74,770,288.741
74,780,283.711
74,790,278.767
74,800,273.91
74,810,269.138
74,820,264.449
74,830,259.841
74,840,255.314
74,850,250.866
74,860,246.495
74,870,242.2
74,880,237.98
74,890,233.834
74,900,229.76
74,910,225.756
74,920,221.823
74,930,217.958
74,940,214.161
74,950,210.429
74,960,206.763
74,970,203.16
74,980,199.621
74,990,196.143
74,1000,192.725
75,50,1023.98
75,60,1006.22
75,70,988.766
75,80,971.615
75,90,954.761
75,100,938.2
75,110,921.926
75,120,905.934
75,130,890.219
75,140,874.777
75,150,859.603
75,160,844.693
75,170,830.041
75,180,815.643
75,190,801.494
75,200,787.591
75,210,773.93
75,220,760.505
75,230,747.313
75,240,734.35
75,250,721.612
75,260,709.095
75,270,696.795
75,280,684.708
75,290,672.831
75,300,661.16
75,310,649.692
75,320,638.422
75,330,627.348
75,340,616.466
75,350,605.772
75,360,595.265
75,370,584.939
75,380,574.793
75,390,564.822
75,400,555.025
75,410,545.397
75,420,535.937
75,430,526.64
75,440,517.505
75,450,508.528
75,460,499.707
75,470,491.039
75,480,482.522
75,490,474.152
75,500,465.927
75,510,457.845
75,520,449.903
75,530,442.099
75,540,434.43
75,550,426.895
75,560,419.49
75,570,412.213
75,580,405.063
75,590,398.037
75,600,391.132
75,610,384.348
75,620,377.681
75,630,371.129
75,640,364.692
75,650,358.366
75,660,352.149
75,670,346.041
75,680,340.039
75,690,334.14
75,700,328.344
75,710,322.649
75,720,317.052
75,730,311.552
75,740,306.148
75,750,300.838
75,760,295.619
75,770,290.491
75,780,285.452
75,790,280.501
75,800,275.635
75,810,270.854
75,820,266.156
75,830,261.539
75,840,257.002
75,850,252.544
75,860,248.164
75,870,243.859
75,880,239.629
75,890,235.472
75,900,231.388
75,910,227.374
75,920,223.43
75,930,219.554
75,940,215.746
75,950,212.004
75,960,208.326
75,970,204.713
75,980,201.162
75,990,197.672
75,1000,194.243
76,50,1024.38
76,60,1006.69
76,70,989.3
76,80,972.214
76,90,955.424
76,100,938.923
76,110,922.708
76,120,906.772
76,130,891.112
76,140,875.722
76,150,860.598
76,160,845.735
76,170,831.129
76,180,816.775
76,190,802.669
76,200,788.807
76,210,775.184
76,220,761.796
76,230,748.639
76,240,735.71
76,250,723.004
76,260,710.518
76,270,698.247
76,280,686.188
76,290,674.337
76,300,662.691
76,310,651.246
76,320,639.999
76,330,628.946
76,340,618.084
76,350,607.409
76,360,596.919
76,370,586.61
76,380,576.479
76,390,566.523
76,400,556.739
76,410,547.124
76,420,537.675
76,430,528.389
76,440,519.263
76,450,510.295
76,460,501.482
76,470,492.822
76,480,484.31
76,490,475.946
76,500,467.726
76,510,459.649
76,520,451.71
76,530,443.909
76,540,436.243
76,550,428.708
76,560,421.305
76,570,414.028
76,580,406.878
76,590,399.851
76,600,392.945
76,610,386.159
76,620,379.49
76,630,372.936
76,640,366.495
76,650,360.166
76,660,353.946
76,670,347.833
76,680,341.826
76,690,335.922
76,700,330.121
76,710,324.419
76,720,318.817
76,730,313.31
76,740,307.899
76,750,302.582
76,760,297.356
76,770,292.221
76,780,287.174
76,790,282.214
76,800,277.34
76,810,272.551
76,820,267.844
76,830,263.218
76,840,258.672
76,850,254.205
76,860,249.814
76,870,245.5
76,880,241.26
76,890,237.093
76,900,232.999
76,910,228.975
76,920,225.02
76,930,221.134
76,940,217.315
76,950,213.562
76,960,209.874
76,970,206.249
76,980,202.687
76,990,199.187
76,1000,195.747
77,50,1024.77
77,60,1007.14
77,70,989.825
77,80,972.804
77,90,956.075
77,100,939.635
77,110,923.477
77,120,907.597
77,130,891.99
77,140,876.651
77,150,861.576
77,160,846.761
77,170,832.2
77,180,817.889
77,190,803.825
77,200,790.003
77,210,776.418
77,220,763.066
77,230,749.945
77,240,737.049
77,250,724.375
77,260,711.918
77,270,699.676
77,280,687.645
77,290,675.82
77,300,664.198
77,310,652.777
77,320,641.552
77,330,630.52
77,340,619.677
77,350,609.021
77,360,598.549
77,370,588.256
77,380,578.14
77,390,568.199
77,400,558.428
77,410,548.825
77,420,539.388
77,430,530.113
77,440,520.997
77,450,512.038
77,460,503.233
77,470,494.579
77,480,486.074
77,490,477.716
77,500,469.501
77,510,461.428
77,520,453.493
77,530,445.695
77,540,438.031
77,550,430.498
77,560,423.095
77,570,415.82
77,580,408.669
77,590,401.642
77,600,394.735
77,610,387.948
77,620,381.276
77,630,374.72
77,640,368.276
77,650,361.943
77,660,355.72
77,670,349.603
77,680,343.591
77,690,337.682
77,700,331.876
77,710,326.169
77,720,320.56
77,730,315.048
77,740,309.63
77,750,304.306
77,760,299.073
77,770,293.93
77,780,288.876
77,790,283.908
77,800,279.026
77,810,274.228
77,820,269.512
77,830,264.878
77,840,260.323
77,850,255.847
77,860,251.447
77,870,247.123
77,880,242.874
77,890,238.697
77,900,234.593
77,910,230.559
77,920,226.594
77,930,222.697
77,940,218.868
77,950,215.104
77,960,211.405
77,970,207.77
77,980,204.197
77,990,200.686
77,1000,197.235
78,50,1025.15
78,60,1007.59
78,70,990.341
78,80,973.383
78,90,956.716
78,100,940.335
78,110,924.233
78,120,908.408
78,130,892.853
78,140,877.565
78,150,862.539
78,160,847.77
78,170,833.254
78,180,818.986
78,190,804.963
78,200,791.18
78,210,777.632
78,220,764.317
78,230,751.23
78,240,738.367
78,250,725.724
78,260,713.298
78,270,701.084
78,280,689.079
78,290,677.28
78,300,665.684
78,310,654.285
78,320,643.082
78,330,632.071
78,340,621.248
78,350,610.61
78,360,600.155
78,370,589.879
78,380,579.778
78,390,569.851
78,400,560.093
78,410,550.503
78,420,541.077
78,430,531.812
78,440,522.706
78,450,513.756
78,460,504.959
78,470,496.313
78,480,487.814
78,490,479.462
78,500,471.252
78,510,463.183
78,520,455.252
78,530,447.457
78,540,439.795
78,550,432.264
78,560,424.863
78,570,417.588
78,580,410.438
78,590,403.41
78,600,396.502
78,610,389.713
78,620,383.04
78,630,376.482
78,640,370.035
78,650,363.699
78,660,357.472
78,670,351.351
78,680,345.335
78,690,339.421
78,700,333.61
78,710,327.897
78,720,322.283
78,730,316.764
78,740,311.341
78,750,306.01
78,760,300.77
78,770,295.62
78,780,290.558
78,790,285.583
78,800,280.693
78,810,275.887
78,820,271.163
78,830,266.52
78,840,261.956
78,850,257.471
78,860,253.062
78,870,248.729
78,880,244.47
78,890,240.284
78,900,236.17
78,910,232.126
78,920,228.151
78,930,224.245
78,940,220.405
78,950,216.631
78,960,212.922
78,970,209.276
78,980,205.692
78,990,202.17
78,1000,198.709
79,50,1025.52
79,60,1008.04
79,70,990.848
79,80,973.953
79,90,957.347
79,100,941.023
79,110,924.978
79,120,909.206
79,130,893.703
79,140,878.465
79,150,863.486
79,160,848.763
79,170,834.291
79,180,820.066
79,190,806.083
79,200,792.338
79,210,778.828
79,220,765.549
79,230,752.496
79,240,739.665
79,250,727.053
79,260,714.656
79,270,702.471
79,280,690.493
79,290,678.719
79,300,667.147
79,310,655.771
79,320,644.59
79,330,633.599
79,340,622.796
79,350,612.176
79,360,601.738
79,370,591.478
79,380,581.393
79,390,571.48
79,400,561.735
79,410,552.157
79,420,542.743
79,430,533.488
79,440,524.392
79,450,515.451
79,460,506.662
79,470,498.023
79,480,489.531
79,490,481.184
79,500,472.98
79,510,464.915
79,520,456.988
79,530,449.196
79,540,441.536
79,550,434.008
79,560,426.608
79,570,419.334
79,580,412.184
79,590,405.156
79,600,398.247
79,610,391.457
79,620,384.782
79,630,378.221
79,640,371.772
79,650,365.433
79,660,359.202
79,670,353.078
79,680,347.057
79,690,341.14
79,700,335.323
79,710,329.606
79,720,323.985
79,730,318.461
79,740,313.031
79,750,307.694
79,760,302.447
79,770,297.29
79,780,292.221
79,790,287.239
79,800,282.341
79,810,277.527
79,820,272.795
79,830,268.143
79,840,263.571
79,850,259.077
79,860,254.66
79,870,250.318
79,880,246.049
79,890,241.854
79,900,237.73
79,910,233.677
79,920,229.692
79,930,225.776
79,940,221.926
79,950,218.142
79,960,214.423
79,970,210.767
79,980,207.173
79,990,203.64
79,1000,200.168
80,50,1025.89
80,60,1008.47
80,70,991.347
80,80,974.514
80,90,957.967
80,100,941.7
80,110,925.71
80,120,909.992
80,130,894.54
80,140,879.35
80,150,864.419
80,160,849.741
80,170,835.312
80,180,821.129
80,190,807.186
80,200,793.48
80,210,780.006
80,220,766.762
80,230,753.742
80,240,740.943
80,250,728.362
80,260,715.994
80,270,703.837
80,280,691.885
80,290,680.137
80,300,668.588
80,310,657.236
80,320,646.076
80,330,635.105
80,340,624.321
80,350,613.72
80,360,603.299
80,370,593.055
80,380,582.985
80,390,573.086
80,400,563.355
80,410,553.789
80,420,544.385
80,430,535.142
80,440,526.055
80,450,517.122
80,460,508.342
80,470,499.71
80,480,491.225
80,490,482.884
80,500,474.684
80,510,466.624
80,520,458.701
80,530,450.912
80,540,443.256
80,550,435.729
80,560,428.33
80,570,421.057
80,580,413.908
80,590,406.879
80,600,399.971
80,610,393.179
80,620,386.503
80,630,379.94
80,640,373.488
80,650,367.147
80,660,360.912
80,670,354.784
80,680,348.76
80,690,342.838
80,700,337.016
80,710,331.294
80,720,325.668
80,730,320.139
80,740,314.703
80,750,309.359
80,760,304.106
80,770,298.942
80,780,293.866
80,790,288.876
80,800,283.971
80,810,279.149
80,820,274.409
80,830,269.75
80,840,265.169
80,850,260.667
80,860,256.241
80,870,251.89
80,880,247.612
80,890,243.408
80,900,239.275
80,910,235.212
80,920,231.218
80,930,227.292
80,940,223.432
80,950,219.639
80,960,215.909
80,970,212.243
80,980,208.639
80,990,205.096
80,1000,201.614
81,50,1026.25
81,60,1008.9
81,70,991.838
81,80,975.066
81,90,958.577
81,100,942.367
81,110,926.431
81,120,910.765
81,130,895.363
81,140,880.222
81,150,865.337
81,160,850.704
81,170,836.318
81,180,822.175
81,190,808.272
81,200,794.603
81,210,781.166
81,220,767.956
81,230,754.97
81,240,742.203
81,250,729.652
81,260,717.313
81,270,705.183
81,280,693.258
81,290,681.534
81,300,670.009
81,310,658.679
81,320,647.541
81,330,636.59
81,340,625.825
81,350,615.242
81,360,604.838
81,370,594.61
81,380,584.555
81,390,574.67
81,400,564.952
81,410,555.398
81,420,546.006
81,430,536.773
81,440,527.696
81,450,518.772
81,460,509.999
81,470,501.375
81,480,492.896
81,490,484.561
81,500,476.367
81,510,468.311
81,520,460.392
81,530,452.606
81,540,444.953
81,550,437.428
81,560,430.031
81,570,422.759
81,580,415.61
81,590,408.582
81,600,401.672
81,610,394.88
81,620,388.202
81,630,381.638
81,640,375.184
81,650,368.839
81,660,362.602
81,670,356.47
81,680,350.442
81,690,344.516
81,700,338.69
81,710,332.963
81,720,327.332
81,730,321.797
81,740,316.355
81,750,311.005
81,760,305.746
81,770,300.576
81,780,295.493
81,790,290.496
81,800,285.583
81,810,280.754
81,820,276.006
81,830,271.339
81,840,266.75
81,850,262.239
81,860,257.805
81,870,253.445
81,880,249.159
81,890,244.946
81,900,240.804
81,910,236.732
81,920,232.728
81,930,228.793
81,940,224.924
81,950,221.12
81,960,217.381
81,970,213.705
81,980,210.091
81,990,206.538
81,1000,203.046
82,50,1026.61
82,60,1009.32
82,70,992.322
82,80,975.609
82,90,959.178
82,100,943.023
82,110,927.141
82,120,911.526
82,130,896.174
82,140,881.08
82,150,866.241
82,160,851.652
82,170,837.308
82,180,823.206
82,190,809.342
82,200,795.711
82,210,782.309
82,220,769.133
82,230,756.18
82,240,743.444
82,250,730.923
82,260,718.612
82,270,706.51
82,280,694.61
82,290,682.912
82,300,671.41
82,310,660.102
82,320,648.985
82,330,638.054
82,340,627.308
82,350,616.743
82,360,606.356
82,370,596.143
82,380,586.103
82,390,576.232
82,400,566.527
82,410,556.985
82,420,547.605
82,430,538.382
82,440,529.314
82,450,520.4
82,460,511.635
82,470,503.018
82,480,494.546
82,490,486.217
82,500,478.028
82,510,469.977
82,520,462.062
82,530,454.279
82,540,446.628
82,550,439.106
82,560,431.711
82,570,424.44
82,580,417.291
82,590,410.263
82,600,403.354
82,610,396.56
82,620,389.881
82,630,383.315
82,640,376.859
82,650,370.512
82,660,364.272
82,670,358.137
82,680,352.105
82,690,346.175
82,700,340.345
82,710,334.612
82,720,328.977
82,730,323.436
82,740,317.989
82,750,312.633
82,760,307.368
82,770,302.191
82,780,297.102
82,790,292.098
82,800,287.178
82,810,282.342
82,820,277.586
82,830,272.911
82,840,268.315
82,850,263.796
82,860,259.353
82,870,254.985
82,880,250.69
82,890,246.468
82,900,242.317
82,910,238.236
82,920,234.224
82,930,230.279
82,940,226.4
82,950,222.587
82,960,218.839
82,970,215.153
82,980,211.529
82,990,207.967
82,1000,204.464
83,50,1026.96
83,60,1009.74
83,70,992.798
83,80,976.144
83,90,959.769
83,100,943.669
83,110,927.84
83,120,912.275
83,130,896.972
83,140,881.926
83,150,867.131
83,160,852.586
83,170,838.284
83,180,824.222
83,190,810.395
83,200,796.801
83,210,783.435
83,220,770.293
83,230,757.372
83,240,744.667
83,250,732.175
83,260,719.893
83,270,707.817
83,280,695.944
83,290,684.27
83,300,672.791
83,310,661.505
83,320,650.409
83,330,639.498
83,340,628.771
83,350,618.223
83,360,607.853
83,370,597.656
83,380,587.631
83,390,577.773
83,400,568.081
83,410,558.552
83,420,549.182
83,430,539.97
83,440,530.912
83,450,522.006
83,460,513.249
83,470,504.64
83,480,496.175
83,490,487.851
83,500,479.668
83,510,471.621
83,520,463.71
83,530,455.932
83,540,448.283
83,550,440.764
83,560,433.37
83,570,426.1
83,580,418.952
83,590,411.925
83,600,405.015
83,610,398.221
83,620,391.541
83,630,384.973
83,640,378.515
83,650,372.165
83,660,365.922
83,670,359.784
83,680,353.749
83,690,347.815
83,700,341.98
83,710,336.244
83,720,330.603
83,730,325.057
83,740,319.605
83,750,314.243
83,760,308.972
83,770,303.789
83,780,298.693
83,790,293.682
83,800,288.756
83,810,283.912
83,820,279.15
83,830,274.467
83,840,269.863
83,850,265.336
83,860,260.885
83,870,256.509
83,880,252.206
83,890,247.975
83,900,243.815
83,910,239.726
83,920,235.704
83,930,231.75
83,940,227.863
83,950,224.04
83,960,220.282
83,970,216.587
83,980,212.954
83,990,209.382
83,1000,205.869
84,50,1027.31
84,60,1010.14
84,70,993.266
84,80,976.67
84,90,960.352
84,100,944.306
84,110,928.528
84,120,913.013
84,130,897.758
84,140,882.758
84,150,868.009
84,160,853.505
84,170,839.245
84,180,825.222
84,190,811.434
84,200,797.876
84,210,784.545
84,220,771.436
84,230,758.547
84,240,745.873
84,250,733.41
84,260,721.156
84,270,709.107
84,280,697.258
84,290,685.608
84,300,674.153
84,310,662.889
84,320,651.813
84,330,640.922
84,340,630.213
84,350,619.683
84,360,609.329
84,370,599.148
84,380,589.137
84,390,579.294
84,400,569.615
84,410,560.097
84,420,550.739
84,430,541.537
84,440,532.489
84,450,523.592
84,460,514.843
84,470,506.241
84,480,497.782
84,490,489.465
84,500,481.287
84,510,473.245
84,520,465.338
84,530,457.563
84,540,449.918
84,550,442.4
84,560,435.009
84,570,427.74
84,580,420.593
84,590,413.566
84,600,406.656
84,610,399.861
84,620,393.18
84,630,386.611
84,640,380.151
84,650,373.799
84,660,367.554
84,670,361.412
84,680,355.374
84,690,349.436
84,700,343.597
84,710,337.856
84,720,332.211
84,730,326.661
84,740,321.203
84,750,315.836
84,760,310.559
84,770,305.37
84,780,300.267
84,790,295.25
84,800,290.317
84,810,285.466
84,820,280.697
84,830,276.007
84,840,271.395
84,850,266.86
84,860,262.402
84,870,258.017
84,880,253.706
84,890,249.467
84,900,245.299
84,910,241.2
84,920,237.17
84,930,233.208
84,940,229.311
84,950,225.48
84,960,221.712
84,970,218.008
84,980,214.365
84,990,210.783
84,1000,207.261
85,50,1027.65
85,60,1010.55
85,70,993.728
85,80,977.189
85,90,960.925
85,100,944.932
85,110,929.205
85,120,913.74
85,130,898.533
85,140,883.578
85,150,868.873
85,160,854.412
85,170,840.192
85,180,826.208
85,190,812.457
85,200,798.935
85,210,785.638
85,220,772.563
85,230,759.705
85,240,747.061
85,250,734.627
85,260,722.401
85,270,710.378
85,280,698.555
85,290,686.929
85,300,675.496
85,310,664.253
85,320,653.198
85,330,642.327
85,340,631.636
85,350,621.124
85,360,610.786
85,370,600.621
85,380,590.624
85,390,580.795
85,400,571.128
85,410,561.623
85,420,552.276
85,430,543.084
85,440,534.045
85,450,525.157
85,460,516.417
85,470,507.822
85,480,499.37
85,490,491.059
85,500,482.886
85,510,474.849
85,520,466.946
85,530,459.175
85,540,451.533
85,550,444.018
85,560,436.628
85,570,429.361
85,580,422.215
85,590,415.188
85,600,408.278
85,610,401.483
85,620,394.801
85,630,388.23
85,640,381.768
85,650,375.415
85,660,369.166
85,670,363.022
85,680,356.98
85,690,351.039
85,700,345.197
85,710,339.451
85,720,333.802
85,730,328.246
85,740,322.783
85,750,317.411
85,760,312.128
85,770,306.933
85,780,301.825
85,790,296.802
85,800,291.862
85,810,287.004
85,820,282.228
85,830,277.531
85,840,272.912
85,850,268.369
85,860,263.903
85,870,259.511
85,880,255.192
85,890,250.944
85,900,246.768
85,910,242.661
85,920,238.622
85,930,234.651
85,940,230.745
85,950,226.905
85,960,223.129
85,970,219.415
85,980,215.763
85,990,212.172
85,1000,208.641
86,50,1027.99
86,60,1010.94
86,70,994.182
86,80,977.699
86,90,961.49
86,100,945.55
86,110,929.873
86,120,914.457
86,130,899.296
86,140,884.387
86,150,869.724
86,160,855.305
86,170,841.125
86,180,827.18
86,190,813.466
86,200,799.98
86,210,786.717
86,220,773.674
86,230,760.847
86,240,748.233
86,250,735.828
86,260,723.628
86,270,711.631
86,280,699.833
86,290,688.231
86,300,676.82
86,310,665.599
86,320,654.564
86,330,643.712
86,340,633.04
86,350,622.545
86,360,612.224
86,370,602.074
86,380,592.092
86,390,582.276
86,400,572.622
86,410,563.129
86,420,553.792
86,430,544.611
86,440,535.582
86,450,526.703
86,460,517.97
86,470,509.383
86,480,500.938
86,490,492.633
86,500,484.465
86,510,476.433
86,520,468.535
86,530,460.767
86,540,453.128
86,550,445.615
86,560,438.227
86,570,430.962
86,580,423.817
86,590,416.791
86,600,409.881
86,610,403.085
86,620,396.402
86,630,389.83
86,640,383.367
86,650,377.012
86,660,370.761
86,670,364.614
86,680,358.569
86,690,352.624
86,700,346.778
86,710,341.029
86,720,335.375
86,730,329.815
86,740,324.347
86,750,318.97
86,760,313.681
86,770,308.481
86,780,303.366
86,790,298.337
86,800,293.391
86,810,288.527
86,820,283.743
86,830,279.039
86,840,274.413
86,850,269.863
86,860,265.389
86,870,260.989
86,880,256.662
86,890,252.407
86,900,248.222
86,910,244.107
86,920,240.06
86,930,236.08
86,940,232.166
86,950,228.317
86,960,224.532
86,970,220.809
86,980,217.148
86,990,213.548
86,1000,210.008
87,50,1028.32
87,60,1011.33
87,70,994.63
87,80,978.202
87,90,962.047
87,100,946.158
87,110,930.531
87,120,915.163
87,130,900.048
87,140,885.183
87,150,870.564
87,160,856.185
87,170,842.045
87,180,828.138
87,190,814.46
87,200,801.009
87,210,787.78
87,220,774.769
87,230,761.973
87,240,749.388
87,250,737.012
87,260,724.839
87,270,712.868
87,280,701.094
87,290,689.515
87,300,678.127
87,310,666.928
87,320,655.913
87,330,645.08
87,340,634.426
87,350,623.948
87,360,613.643
87,370,603.508
87,380,593.54
87,390,583.738
87,400,574.097
87,410,564.615
87,420,555.29
87,430,546.119
87,440,537.099
87,450,528.229
87,460,519.505
87,470,510.925
87,480,502.486
87,490,494.187
87,500,486.025
87,510,477.998
87,520,470.104
87,530,462.34
87,540,454.704
87,550,447.194
87,560,439.808
87,570,432.544
87,580,425.401
87,590,418.375
87,600,411.465
87,610,404.669
87,620,397.986
87,630,391.413
87,640,384.948
87,650,378.591
87,660,372.338
87,670,366.188
87,680,360.14
87,690,354.192
87,700,348.343
87,710,342.59
87,720,336.931
87,730,331.367
87,740,325.894
87,750,320.512
87,760,315.218
87,770,310.012
87,780,304.892
87,790,299.856
87,800,294.904
87,810,290.033
87,820,285.243
87,830,280.532
87,840,275.899
87,850,271.342
87,860,266.861
87,870,262.453
87,880,258.119
87,890,253.856
87,900,249.663
87,910,245.54
87,920,241.484
87,930,237.496
87,940,233.574
87,950,229.716
87,960,225.922
87,970,222.191
87,980,218.521
87,990,214.912
87,1000,211.363
88,50,1028.64
88,60,1011.72
88,70,995.071
88,80,978.698
88,90,962.595
88,100,946.757
88,110,931.18
88,120,915.858
88,130,900.789
88,140,885.968
88,150,871.391
88,160,857.053
88,170,842.952
88,180,829.082
88,190,815.441
88,200,802.024
88,210,788.828
88,220,775.849
88,230,763.084
88,240,750.528
88,250,738.179
88,260,726.034
88,270,714.088
88,280,702.339
88,290,690.783
88,300,679.417
88,310,668.238
88,320,657.243
88,330,646.429
88,340,635.793
88,350,625.332
88,360,615.043
88,370,604.924
88,380,594.97
88,390,585.181
88,400,575.553
88,410,566.083
88,420,556.769
88,430,547.608
88,440,538.598
88,450,529.736
88,460,521.02
88,470,512.447
88,480,504.016
88,490,495.723
88,500,487.567
88,510,479.544
88,520,471.654
88,530,463.894
88,540,456.261
88,550,448.754
88,560,441.371
88,570,434.108
88,580,426.966
88,590,419.941
88,600,413.031
88,610,406.235
88,620,399.551
88,630,392.977
88,640,386.512
88,650,380.152
88,660,373.897
88,670,367.745
88,680,361.695
88,690,355.743
88,700,349.89
88,710,344.133
88,720,338.471
88,730,332.902
88,740,327.425
88,750,322.037
88,760,316.739
88,770,311.527
88,780,306.401
88,790,301.36
88,800,296.402
88,810,291.525
88,820,286.728
88,830,282.01
88,840,277.37
88,850,272.807
88,860,268.318
88,870,263.903
88,880,259.561
88,890,255.29
88,900,251.09
88,910,246.959
88,920,242.895
88,930,238.899
88,940,234.968
88,950,231.102
88,960,227.3
88,970,223.56
88,980,219.881
88,990,216.264
88,1000,212.705
89,50,1028.96
89,60,1012.1
89,70,995.505
89,80,979.187
89,90,963.136
89,100,947.348
89,110,931.819
89,120,916.544
89,130,901.52
89,140,886.742
89,150,872.206
89,160,857.909
89,170,843.846
89,180,830.014
89,190,816.408
89,200,803.025
89,210,789.862
89,220,776.914
89,230,764.179
89,240,751.652
89,250,739.331
89,260,727.212
89,270,715.291
89,280,703.566
89,290,692.033
89,300,680.689
89,310,669.531
89,320,658.556
89,330,647.761
89,340,637.143
89,350,626.699
89,360,616.426
89,370,606.321
89,380,596.382
89,390,586.606
89,400,576.99
89,410,567.532
89,420,558.229
89,430,549.079
89,440,540.078
89,450,531.225
89,460,522.517
89,470,513.952
89,480,505.527
89,490,497.24
89,500,489.09
89,510,481.072
89,520,473.186
89,530,465.43
89,540,457.801
89,550,450.296
89,560,442.915
89,570,435.654
89,580,428.513
89,590,421.489
89,600,414.58
89,610,407.784
89,620,401.099
89,630,394.525
89,640,388.057
89,650,381.696
89,660,375.439
89,670,369.285
89,680,363.232
89,690,357.278
89,700,351.421
89,710,345.661
89,720,339.994
89,730,334.421
89,740,328.939
89,750,323.547
89,760,318.244
89,770,313.027
89,780,307.896
89,790,302.849
89,800,297.884
89,810,293.001
89,820,288.198
89,830,283.474
89,840,278.827
89,850,274.257
89,860,269.761
89,870,265.339
89,880,260.99
89,890,256.712
89,900,252.503
89,910,248.364
89,920,244.293
89,930,240.289
89,940,236.35
89,950,232.476
89,960,228.665
89,970,224.916
89,980,221.23
89,990,217.603
89,1000,214.036
90,50,1029.28
90,60,1012.47
90,70,995.933
90,80,979.668
90,90,963.668
90,100,947.93
90,110,932.449
90,120,917.22
90,130,902.24
90,140,887.505
90,150,873.011
90,160,858.753
90,170,844.728
90,180,830.932
90,190,817.362
90,200,804.013
90,210,790.882
90,220,777.965
90,230,765.26
90,240,752.762
90,250,740.468
90,260,728.375
90,270,716.479
90,280,704.778
90,290,693.267
90,300,681.945
90,310,670.808
90,320,659.852
90,330,649.076
90,340,638.475
90,350,628.048
90,360,617.791
90,370,607.701
90,380,597.776
90,390,588.014
90,400,578.41
90,410,568.964
90,420,559.672
90,430,550.531
90,440,541.54
90,450,532.696
90,460,523.996
90,470,515.438
90,480,507.02
90,490,498.74
90,500,490.594
90,510,482.582
90,520,474.701
90,530,466.948
90,540,459.322
90,550,451.82
90,560,444.441
90,570,437.183
90,580,430.043
90,590,423.02
90,600,416.111
90,610,409.315
90,620,402.63
90,630,396.055
90,640,389.586
90,650,383.224
90,660,376.965
90,670,370.809
90,680,364.753
90,690,358.796
90,700,352.936
90,710,347.172
90,720,341.502
90,730,335.925
90,740,330.438
90,750,325.042
90,760,319.733
90,770,314.511
90,780,309.375
90,790,304.322
90,800,299.352
90,810,294.463
90,820,289.654
90,830,284.924
90,840,280.27
90,850,275.693
90,860,271.19
90,870,266.761
90,880,262.405
90,890,258.119
90,900,253.904
90,910,249.757
90,920,245.678
90,930,241.666
90,940,237.719
90,950,233.836
90,960,230.017
90,970,226.261
90,980,222.566
90,990,218.931
