m,I,V_ub
88,130,1766.76
88,140,1737.96
88,150,1709.63
88,160,1681.75
88,170,1654.34
88,180,1627.37
88,190,1600.84
88,200,1574.74
88,210,1549.07
88,220,1523.82
88,230,1498.97
88,240,1474.54
88,250,1450.5
88,260,1426.85
88,270,1403.59
88,280,1380.71
88,290,1358.2
88,300,1336.06
88,310,1314.28
88,320,1292.85
88,330,1271.77
88,340,1251.04
88,350,1230.65
88,360,1210.58
88,370,1190.85
88,380,1171.43
88,390,1152.34
88,400,1133.55
88,410,1115.07
88,420,1096.89
88,430,1079.01
88,440,1061.42
88,450,1044.12
88,460,1027.1
88,470,1010.35
88,480,993.88
88,490,977.677
88,500,961.739
88,510,946.06
88,520,930.637
88,530,915.465
88,540,900.541
88,550,885.86
88,560,871.418
88,570,857.212
88,580,843.237
88,590,829.491
88,600,815.968
88,610,802.666
88,620,789.58
88,630,776.708
88,640,764.046
88,650,751.59
88,660,739.337
88,670,727.284
88,680,715.428
88,690,703.765
88,700,692.292
88,710,681.006
88,720,669.904
88,730,658.983
88,740,648.24
88,750,637.672
88,760,627.276
88,770,617.05
88,780,606.991
88,790,597.095
88,800,587.361
88,810,577.786
88,820,568.366
88,830,559.101
88,840,549.986
88,850,541.02
88,860,532.2
88,870,523.524
88,880,514.989
88,890,506.593
88,900,498.335
88,910,490.211
88,920,482.219
88,930,474.358
88,940,466.624
88,950,459.017
88,960,451.534
88,970,444.173
88,980,436.932
88,990,429.809
88,1000,422.802
89,50,2015.67
89,60,1982.93
89,70,1950.73
89,80,1919.04
89,90,1887.87
89,100,1857.21
89,110,1827.05
89,120,1797.37
89,130,1768.18
89,140,1739.46
89,150,1711.21
89,160,1683.42
89,170,1656.08
89,180,1629.18
89,190,1602.72
89,200,1576.69
89,210,1551.08
89,220,1525.89
89,230,1501.11
89,240,1476.72
89,250,1452.74
89,260,1429.15
89,270,1405.93
89,280,1383.1
89,290,1360.64
89,300,1338.54
89,310,1316.8
89,320,1295.41
89,330,1274.37
89,340,1253.67
89,350,1233.31
89,360,1213.28
89,370,1193.57
89,380,1174.19
89,390,1155.12
89,400,1136.36
89,410,1117.9
89,420,1099.74
89,430,1081.88
89,440,1064.31
89,450,1047.02
89,460,1030.02
89,470,1013.29
89,480,996.832
89,490,980.642
89,500,964.715
89,510,949.046
89,520,933.632
89,530,918.468
89,540,903.551
89,550,888.876
89,560,874.439
89,570,860.237
89,580,846.265
89,590,832.52
89,600,818.999
89,610,805.697
89,620,792.611
89,630,779.738
89,640,767.074
89,650,754.615
89,660,742.359
89,670,730.302
89,680,718.44
89,690,706.772
89,700,695.293
89,710,684
89,720,672.891
89,730,661.962
89,740,651.21
89,750,640.634
89,760,630.229
89,770,619.993
89,780,609.923
89,790,600.017
89,800,590.272
89,810,580.685
89,820,571.254
89,830,561.975
89,840,552.848
89,850,543.869
89,860,535.036
89,870,526.346
89,880,517.797
89,890,509.387
89,900,501.114
89,910,492.975
89,920,484.968
89,930,477.092
89,940,469.343
89,950,461.72
89,960,454.221
89,970,446.843
89,980,439.586
89,990,432.446
89,1000,425.423
90,50,2016.28
90,60,1983.66
90,70,1951.56
90,80,1919.98
90,90,1888.91
90,100,1858.34
90,110,1828.27
90,120,1798.69
90,130,1769.58
90,140,1740.95
90,150,1712.77
90,160,1685.06
90,170,1657.79
90,180,1630.97
90,190,1604.57
90,200,1578.61
90,210,1553.06
90,220,1527.93
90,230,1503.21
90,240,1478.88
90,250,1454.95
90,260,1431.41
90,270,1408.25
90,280,1385.46
90,290,1363.04
90,300,1340.98
90,310,1319.28
90,320,1297.94
90,330,1276.93
90,340,1256.27
90,350,1235.94
90,360,1215.94
90,370,1196.26
90,380,1176.91
90,390,1157.86
90,400,1139.13
90,410,1120.69
90,420,1102.56
90,430,1084.72
90,440,1067.16
90,450,1049.9
90,460,1032.91
90,470,1016.19
90,480,999.749
90,490,983.571
90,500,967.655
90,510,951.997
90,520,936.592
90,530,921.436
90,540,906.526
90,550,891.857
90,560,877.425
90,570,863.227
90,580,849.258
90,590,835.516
90,600,821.996
90,610,808.694
90,620,795.608
90,630,782.734
90,640,770.068
90,650,757.607
90,660,745.347
90,670,733.286
90,680,721.421
90,690,709.747
90,700,698.262
90,710,686.963
90,720,675.846
90,730,664.91
90,740,654.151
90,750,643.565
90,760,633.151
90,770,622.906
90,780,612.826
90,790,602.909
90,800,593.153
90,810,583.555
90,820,574.112
90,830,564.822
90,840,555.682
90,850,546.69
90,860,537.844
90,870,529.141
90,880,520.578
90,890,512.154
90,900,503.867
90,910,495.713
90,920,487.692
90,930,479.8
90,940,472.036
90,950,464.398
90,960,456.883
90,970,449.49
90,980,442.216
90,990,435.06
90,1000,428.02
91,50,2016.89
91,60,1984.37
91,70,1952.38
91,80,1920.9
91,90,1889.93
91,100,1859.46
91,110,1829.48
91,120,1799.98
91,130,1770.96
91,140,1742.41
91,150,1714.32
91,160,1686.68
91,170,1659.48
91,180,1632.73
91,190,1606.4
91,200,1580.5
91,210,1555.02
91,220,1529.95
91,230,1505.28
91,240,1481.01
91,250,1457.14
91,260,1433.64
91,270,1410.53
91,280,1387.79
91,290,1365.41
91,300,1343.4
91,310,1321.74
91,320,1300.43
91,330,1279.46
91,340,1258.83
91,350,1238.54
91,360,1218.57
91,370,1198.92
91,380,1179.59
91,390,1160.57
91,400,1141.86
91,410,1123.45
91,420,1105.34
91,430,1087.52
91,440,1069.98
91,450,1052.73
91,460,1035.76
91,470,1019.06
91,480,1002.63
91,490,986.466
91,500,970.562
91,510,954.914
91,520,939.518
91,530,924.37
91,540,909.467
91,550,894.804
91,560,880.377
91,570,866.183
91,580,852.218
91,590,838.478
91,600,824.959
91,610,811.658
91,620,798.572
91,630,785.697
91,640,773.03
91,650,760.566
91,660,748.304
91,670,736.239
91,680,724.369
91,690,712.69
91,700,701.2
91,710,689.894
91,720,678.771
91,730,667.828
91,740,657.06
91,750,646.467
91,760,636.044
91,770,625.789
91,780,615.7
91,790,605.773
91,800,596.006
91,810,586.397
91,820,576.943
91,830,567.641
91,840,558.489
91,850,549.485
91,860,540.625
91,870,531.909
91,880,523.333
91,890,514.896
91,900,506.594
91,910,498.426
91,920,490.39
91,930,482.484
91,940,474.705
91,950,467.051
91,960,459.521
91,970,452.113
91,980,444.823
91,990,437.651
91,1000,430.595
92,50,2017.48
92,60,1985.07
92,70,1953.18
92,80,1921.81
92,90,1890.93
92,100,1860.56
92,110,1830.67
92,120,1801.26
92,130,1772.32
92,140,1743.85
92,150,1715.84
92,160,1688.27
92,170,1661.15
92,180,1634.47
92,190,1608.21
92,200,1582.37
92,210,1556.95
92,220,1531.94
92,230,1507.33
92,240,1483.12
92,250,1459.29
92,260,1435.85
92,270,1412.78
92,280,1390.09
92,290,1367.75
92,300,1345.78
92,310,1324.16
92,320,1302.89
92,330,1281.96
92,340,1261.37
92,350,1241.1
92,360,1221.17
92,370,1201.55
92,380,1182.25
92,390,1163.25
92,400,1144.57
92,410,1126.18
92,420,1108.09
92,430,1090.29
92,440,1072.77
92,450,1055.54
92,460,1038.58
92,470,1021.9
92,480,1005.48
92,490,989.327
92,500,973.434
92,510,957.797
92,520,942.41
92,530,927.27
92,540,912.374
92,550,897.717
92,560,883.296
92,570,869.106
92,580,855.144
92,590,841.407
92,600,827.89
92,610,814.59
92,620,801.504
92,630,788.628
92,640,775.959
92,650,763.494
92,660,751.229
92,670,739.16
92,680,727.286
92,690,715.603
92,700,704.107
92,710,692.796
92,720,681.666
92,730,670.715
92,740,659.941
92,750,649.339
92,760,638.908
92,770,628.644
92,780,618.545
92,790,608.608
92,800,598.831
92,810,589.211
92,820,579.746
92,830,570.432
92,840,561.269
92,850,552.252
92,860,543.38
92,870,534.651
92,880,526.062
92,890,517.611
92,900,509.296
92,910,501.114
92,920,493.064
92,930,485.143
92,940,477.35
92,950,469.681
92,960,462.136
92,970,454.712
92,980,447.407
92,990,440.22
92,1000,433.148
93,50,2018.07
93,60,1985.77
93,70,1953.98
93,80,1922.7
93,90,1891.93
93,100,1861.64
93,110,1831.84
93,120,1802.52
93,130,1773.67
93,140,1745.27
93,150,1717.34
93,160,1689.85
93,170,1662.8
93,180,1636.18
93,190,1609.99
93,200,1584.22
93,210,1558.86
93,220,1533.91
93,230,1509.35
93,240,1485.19
93,250,1461.42
93,260,1438.02
93,270,1415.01
93,280,1392.36
93,290,1370.07
93,300,1348.14
93,310,1326.56
93,320,1305.32
93,330,1284.43
93,340,1263.87
93,350,1243.64
93,360,1223.73
93,370,1204.14
93,380,1184.87
93,390,1165.9
93,400,1147.24
93,410,1128.87
93,420,1110.8
93,430,1093.02
93,440,1075.52
93,450,1058.31
93,460,1041.37
93,470,1024.7
93,480,1008.3
93,490,992.156
93,500,976.274
93,510,960.646
93,520,945.269
93,530,930.138
93,540,915.249
93,550,900.598
93,560,886.182
93,570,871.997
93,580,858.039
93,590,844.304
93,600,830.789
93,610,817.49
93,620,804.404
93,630,791.528
93,640,778.858
93,650,766.39
93,660,754.123
93,670,742.051
93,680,730.173
93,690,718.485
93,700,706.984
93,710,695.667
93,720,684.531
93,730,673.574
93,740,662.792
93,750,652.182
93,760,641.743
93,770,631.47
93,780,621.362
93,790,611.416
93,800,601.629
93,810,591.998
93,820,582.522
93,830,573.197
93,840,564.022
93,850,554.994
93,860,546.11
93,870,537.368
93,880,528.766
93,890,520.302
93,900,511.973
93,910,503.778
93,920,495.714
93,930,487.779
93,940,479.971
93,950,472.288
93,960,464.728
93,970,457.289
93,980,449.969
93,990,442.766
93,1000,435.679
94,50,2018.65
94,60,1986.45
94,70,1954.77
94,80,1923.59
94,90,1892.9
94,100,1862.71
94,110,1833
94,120,1803.76
94,130,1774.99
94,140,1746.68
94,150,1718.82
94,160,1691.4
94,170,1664.42
94,180,1637.87
94,190,1611.75
94,200,1586.04
94,210,1560.74
94,220,1535.84
94,230,1511.35
94,240,1487.24
94,250,1463.52
94,260,1440.17
94,270,1417.2
94,280,1394.6
94,290,1372.35
94,300,1350.46
94,310,1328.92
94,320,1307.72
94,330,1286.86
94,340,1266.34
94,350,1246.14
94,360,1226.26
94,370,1206.7
94,380,1187.45
94,390,1168.51
94,400,1149.87
94,410,1131.53
94,420,1113.48
94,430,1095.72
94,440,1078.25
94,450,1061.05
94,460,1044.12
94,470,1027.47
94,480,1011.08
94,490,994.951
94,500,979.081
94,510,963.464
94,520,948.096
94,530,932.973
94,540,918.092
94,550,903.447
94,560,889.037
94,570,874.856
94,580,860.901
94,590,847.169
94,600,833.656
94,610,820.359
94,620,807.273
94,630,794.397
94,640,781.726
94,650,769.256
94,660,756.986
94,670,744.912
94,680,733.03
94,690,721.337
94,700,709.832
94,710,698.509
94,720,687.368
94,730,676.403
94,740,665.614
94,750,654.997
94,760,644.55
94,770,634.269
94,780,624.151
94,790,614.196
94,800,604.399
94,810,594.758
94,820,585.271
94,830,575.936
94,840,566.749
94,850,557.709
94,860,548.813
94,870,540.059
94,880,531.445
94,890,522.968
94,900,514.626
94,910,506.418
94,920,498.34
94,930,490.391
94,940,482.569
94,950,474.872
94,960,467.297
94,970,459.843
94,980,452.508
94,990,445.291
94,1000,438.188
95,50,2019.22
95,60,1987.13
95,70,1955.54
95,80,1924.46
95,90,1893.87
95,100,1863.77
95,110,1834.14
95,120,1804.99
95,130,1776.3
95,140,1748.06
95,150,1720.28
95,160,1692.93
95,170,1666.02
95,180,1639.54
95,190,1613.48
95,200,1587.84
95,210,1562.6
95,220,1537.76
95,230,1513.32
95,240,1489.26
95,250,1465.59
95,260,1442.29
95,270,1419.37
95,280,1396.81
95,290,1374.61
95,300,1352.76
95,310,1331.25
95,320,1310.09
95,330,1289.27
95,340,1268.78
95,350,1248.61
95,360,1228.76
95,370,1209.23
95,380,1190.01
95,390,1171.1
95,400,1152.48
95,410,1134.16
95,420,1116.14
95,430,1098.39
95,440,1080.94
95,450,1063.75
95,460,1046.85
95,470,1030.21
95,480,1013.83
95,490,997.715
95,500,981.857
95,510,966.25
95,520,950.892
95,530,935.777
95,540,920.903
95,550,906.265
95,560,891.86
95,570,877.684
95,580,863.733
95,590,850.004
95,600,836.493
95,610,823.197
95,620,810.112
95,630,797.235
95,640,784.563
95,650,772.093
95,660,759.82
95,670,747.743
95,680,735.857
95,690,724.161
95,700,712.65
95,710,701.323
95,720,690.175
95,730,679.205
95,740,668.409
95,750,657.785
95,760,647.329
95,770,637.04
95,780,626.914
95,790,616.949
95,800,607.143
95,810,597.492
95,820,587.995
95,830,578.649
95,840,569.451
95,850,560.4
95,860,551.492
95,870,542.726
95,880,534.099
95,890,525.61
95,900,517.255
95,910,509.034
95,920,500.942
95,930,492.98
95,940,485.144
95,950,477.433
95,960,469.844
95,970,462.376
95,980,455.026
95,990,447.793
95,1000,440.676
96,50,2019.79
96,60,1987.79
96,70,1956.31
96,80,1925.32
96,90,1894.82
96,100,1864.81
96,110,1835.27
96,120,1806.2
96,130,1777.59
96,140,1749.43
96,150,1721.72
96,160,1694.45
96,170,1667.61
96,180,1641.19
96,190,1615.19
96,200,1589.61
96,210,1564.43
96,220,1539.65
96,230,1515.26
96,240,1491.26
96,250,1467.64
96,260,1444.39
96,270,1421.51
96,280,1398.99
96,290,1376.83
96,300,1355.02
96,310,1333.56
96,320,1312.44
96,330,1291.65
96,340,1271.19
96,350,1251.05
96,360,1231.24
96,370,1211.73
96,380,1192.54
96,390,1173.65
96,400,1155.06
96,410,1136.76
96,420,1118.76
96,430,1101.03
96,440,1083.59
96,450,1066.43
96,460,1049.54
96,470,1032.91
96,480,1016.55
96,490,1000.45
96,500,984.601
96,510,969.005
96,520,953.656
96,530,938.55
96,540,923.683
96,550,909.052
96,560,894.653
96,570,880.481
96,580,866.534
96,590,852.808
96,600,839.3
96,610,826.005
96,620,812.921
96,630,800.044
96,640,787.372
96,650,774.9
96,660,762.625
96,670,750.545
96,680,738.656
96,690,726.956
96,700,715.441
96,710,704.108
96,720,692.955
96,730,681.979
96,740,671.176
96,750,660.545
96,760,650.081
96,770,639.784
96,780,629.65
96,790,619.676
96,800,609.86
96,810,600.2
96,820,590.693
96,830,581.336
96,840,572.128
96,850,563.065
96,860,554.146
96,870,545.369
96,880,536.73
96,890,528.228
96,900,519.861
96,910,511.626
96,920,503.522
96,930,495.546
96,940,487.697
96,950,479.972
96,960,472.369
96,970,464.886
96,980,457.523
96,990,450.275
96,1000,443.143
97,50,2020.34
97,60,1988.45
97,70,1957.06
97,80,1926.17
97,90,1895.76
97,100,1865.83
97,110,1836.38
97,120,1807.39
97,130,1778.86
97,140,1750.78
97,150,1723.14
97,160,1695.94
97,170,1669.17
97,180,1642.82
97,190,1616.88
97,200,1591.36
97,210,1566.24
97,220,1541.52
97,230,1517.18
97,240,1493.23
97,250,1469.66
97,260,1446.46
97,270,1423.63
97,280,1401.15
97,290,1379.03
97,300,1357.26
97,310,1335.84
97,320,1314.75
97,330,1294
97,340,1273.57
97,350,1253.47
97,360,1233.68
97,370,1214.2
97,380,1195.04
97,390,1176.17
97,400,1157.6
97,410,1139.33
97,420,1121.35
97,430,1103.64
97,440,1086.22
97,450,1069.07
97,460,1052.2
97,470,1035.59
97,480,1019.24
97,490,1003.15
97,500,987.316
97,510,971.73
97,520,956.39
97,530,941.293
97,540,926.434
97,550,911.809
97,560,897.415
97,570,883.249
97,580,869.306
97,590,855.583
97,600,842.077
97,610,828.784
97,620,815.701
97,630,802.824
97,640,790.151
97,650,777.678
97,660,765.401
97,670,753.319
97,680,741.427
97,690,729.723
97,700,718.204
97,710,706.866
97,720,695.708
97,730,684.725
97,740,673.916
97,750,663.278
97,760,652.807
97,770,642.502
97,780,632.36
97,790,622.377
97,800,612.553
97,810,602.883
97,820,593.366
97,830,583.999
97,840,574.78
97,850,565.707
97,860,556.776
97,870,547.987
97,880,539.337
97,890,530.823
97,900,522.443
97,910,514.196
97,920,506.079
97,930,498.09
97,940,490.227
97,950,482.489
97,960,474.872
97,970,467.376
97,980,459.998
97,990,452.736
97,1000,445.59
98,50,2020.89
98,60,1989.1
98,70,1957.8
98,80,1927
98,90,1896.69
98,100,1866.85
98,110,1837.48
98,120,1808.57
98,130,1780.12
98,140,1752.11
98,150,1724.54
98,160,1697.41
98,170,1670.71
98,180,1644.42
98,190,1618.55
98,200,1593.09
98,210,1568.03
98,220,1543.36
98,230,1519.08
98,240,1495.18
98,250,1471.66
98,260,1448.5
98,270,1425.71
98,280,1403.28
98,290,1381.21
98,300,1359.48
98,310,1338.09
98,320,1317.04
98,330,1296.32
98,340,1275.92
98,350,1255.85
98,360,1236.09
98,370,1216.65
98,380,1197.5
98,390,1178.67
98,400,1160.12
98,410,1141.87
98,420,1123.91
98,430,1106.22
98,440,1088.82
98,450,1071.69
98,460,1054.83
98,470,1038.24
98,480,1021.9
98,490,1005.82
98,500,990
98,510,974.425
98,520,959.095
98,530,944.006
98,540,929.154
98,550,914.537
98,560,900.149
98,570,885.987
98,580,872.048
98,590,858.329
98,600,844.825
98,610,831.534
98,620,818.452
98,630,805.576
98,640,792.902
98,650,780.428
98,660,768.15
98,670,756.065
98,680,744.17
98,690,732.463
98,700,720.939
98,710,709.597
98,720,698.433
98,730,687.445
98,740,676.63
98,750,665.985
98,760,655.507
98,770,645.195
98,780,635.044
98,790,625.053
98,800,615.22
98,810,605.541
98,820,596.014
98,830,586.637
98,840,577.408
98,850,568.324
98,860,559.383
98,870,550.582
98,880,541.92
98,890,533.395
98,900,525.003
98,910,516.744
98,920,508.614
98,930,500.612
98,940,492.736
98,950,484.984
98,960,477.354
98,970,469.844
98,980,462.453
98,990,455.177
98,1000,448.016
99,50,2021.43
99,60,1989.74
99,70,1958.54
99,80,1927.83
99,90,1897.6
99,100,1867.85
99,110,1838.56
99,120,1809.73
99,130,1781.36
99,140,1753.42
99,150,1725.93
99,160,1698.87
99,170,1672.23
99,180,1646.01
99,190,1620.2
99,200,1594.8
99,210,1569.79
99,220,1545.18
99,230,1520.95
99,240,1497.1
99,250,1473.63
99,260,1450.52
99,270,1427.78
99,280,1405.39
99,290,1383.35
99,300,1361.66
99,310,1340.31
99,320,1319.3
99,330,1298.61
99,340,1278.25
99,350,1258.21
99,360,1238.48
99,370,1219.06
99,380,1199.95
99,390,1181.13
99,400,1162.61
99,410,1144.38
99,420,1126.44
99,430,1108.78
99,440,1091.39
99,450,1074.28
99,460,1057.43
99,470,1040.85
99,480,1024.53
99,490,1008.47
99,500,992.656
99,510,977.091
99,520,961.771
99,530,946.69
99,540,931.846
99,550,917.235
99,560,902.853
99,570,888.697
99,580,874.762
99,590,861.046
99,600,847.545
99,610,834.256
99,620,821.175
99,630,808.299
99,640,795.625
99,650,783.15
99,660,770.871
99,670,758.784
99,680,746.886
99,690,735.175
99,700,723.648
99,710,712.301
99,720,701.132
99,730,690.139
99,740,679.318
99,750,668.666
99,760,658.182
99,770,647.862
99,780,637.703
99,790,627.704
99,800,617.862
99,810,608.174
99,820,598.638
99,830,589.252
99,840,580.012
99,850,570.918
99,860,561.966
99,870,553.155
99,880,544.481
99,890,535.944
99,900,527.541
99,910,519.269
99,920,511.127
99,930,503.113
99,940,495.224
99,950,487.459
99,960,479.816
99,970,472.292
99,980,464.887
99,990,457.598
99,1000,450.423
100,50,2021.97
100,60,1990.37
100,70,1959.26
100,80,1928.64
100,90,1898.5
100,100,1868.83
100,110,1839.63
100,120,1810.88
100,130,1782.58
100,140,1754.72
100,150,1727.3
100,160,1700.31
100,170,1673.73
100,180,1647.58
100,190,1621.83
100,200,1596.48
100,210,1571.54
100,220,1546.98
100,230,1522.8
100,240,1499
100,250,1475.58
100,260,1452.52
100,270,1429.82
100,280,1407.47
100,290,1385.48
100,300,1363.82
100,310,1342.51
100,320,1321.53
100,330,1300.88
100,340,1280.55
100,350,1260.54
100,360,1240.84
100,370,1221.45
100,380,1202.36
100,390,1183.57
100,400,1165.07
100,410,1146.86
100,420,1128.94
100,430,1111.3
100,440,1093.93
100,450,1076.84
100,460,1060.01
100,470,1043.44
100,480,1027.14
100,490,1011.08
100,500,995.282
100,510,979.729
100,520,964.418
100,530,949.346
100,540,934.51
100,550,919.906
100,560,905.53
100,570,891.378
100,580,877.448
100,590,863.736
100,600,850.237
100,610,836.95
100,620,823.871
100,630,810.995
100,640,798.321
100,650,785.845
100,660,773.565
100,670,761.475
100,680,749.575
100,690,737.861
100,700,726.33
100,710,714.979
100,720,703.806
100,730,692.807
100,740,681.98
100,750,671.322
100,760,660.831
100,770,650.504
100,780,640.338
100,790,630.331
100,800,620.48
100,810,610.784
100,820,601.238
100,830,591.842
100,840,582.593
100,850,573.489
100,860,564.526
100,870,555.704
100,880,547.02
100,890,538.471
100,900,530.056
100,910,521.773
100,920,513.618
100,930,505.592
100,940,497.691
100,950,489.913
100,960,482.257
100,970,474.72
100,980,467.301
100,990,459.998
100,1000,452.81
